id_client,nom,prenom,email,date_naissance,sexe,ville,telephone,date_inscription,canal_acquisition
C02502,Moussaoui,Imane,imane.moussaoui118@hotmail.com,2002-01-02,0,tetouan,0654870634,22/09/2021,organic
C02503,Fassi,Nadia,nadia.fassi768@yahoo.fr,1932-01-02,f,marrakech,0621681090,Jan 06 2020,referral
C02504,Moussaoui,Aisha,aisha.moussaoui796@hotmail.com,2009-01-01,F,tetouan,0655986623,2022-09-12,direct
C02505,Ouali,Amine,amine.ouali628@outlook.com,1962-01-02,male,tanger ,0662935936,2020-08-30,social_media
C02506,Fassi,Rachid,rachid.fassi443@hotmail.com,1965-01-01,h,Tétouan,0668898994,Nov 20 2020,email
C02507,Filali,Aisha,aisha.filali865@hotmail.com,1932-01-02,0,EL JADIDA,0672666942,2020-01-15,direct
C02508,Filali,Nadia,nadia.filali634@gmail.com,1948-01-02,0,BENI MELLAL,0610617717,15/04/2023,email
C02509,Tazi,Meryem,meryem.tazi705@outlook.com,1958-01-02,f,ERRACHIDIA,0691195046,2022-08-29,email
C02510,Ziani,Zineb,zineb.ziani301@yahoo.fr,1959-01-02,Femme,ERRACHIDIA,0616853204,2020-12-10,social_media
C02511,Rachidi,Houda,houda.rachidi674@menara.ma,1967-01-02,female,EL JADIDA,0654933242,27/11/2022,direct
C02512,Bensaid,Houda,houda.bensaid266@outlook.com,2001-01-01,Femme,safi,0646920106,Jun 26 2022,influencer
C02513,Benali,Rim,rim.benali735@yahoo.fr,1981-01-01,female,Rbat,0696899734,12/01/2020,email
C02514,Hajji,Sanaa,sanaa.hajji658@outlook.com,1981-01-01,Femme,marrakech,0674698237,2022-12-11,social_media
C02515,Tazi,Omar,omar.tazi381@menara.ma,1934-01-02,m,Oujda ,0660972519,Sep 12 2021,referral
C02516,Idrissi,Nabil,nabil.idrissi831@gmail.com,2004-01-02,Homme,agadir,0661851507,2021-03-23,direct
C02517,Alami,Imane,imane.alami322@gmail.com,1993-01-01,Femme,kenitra,0681533086,14/07/2022,paid_search
C02518,Jamai,Omar,omar.jamai947@menara.ma,1977-01-01,male,beni mellal,0643237682,Mar 23 2021,social_media
C02519,Ziani,Leila,leila.ziani635@menara.ma,1993-01-01,F,marrakech,0617163510,2020-06-30,direct
C02520,Benali,Houda,houda.benali495@outlook.com,1970-01-02,female,Mrakech,0689443352,03/08/2022,direct
C02521,Senhaji,Leila,leila.senhaji202@yahoo.fr,2000-01-02,Femme,Fès,0670020451,2023-09-04,direct
C02522,Ziani,Meryem,karim.karimi9@yahoo.fr,1929-01-01,female,TNG,0672725605,29/02/2020,influencer
C02523,Naciri,Sanaa,sanaa.naciri775@menara.ma,1922-01-02,f,Rbat,0634472376,May 04 2021,paid_search
C02524,Gharbi,Hicham,hicham.gharbi584@gmail.com,1979-01-02,Homme,NADOR,0623751148,04/12/2023,social_media
C02525,Naciri,Rachid,rachid.naciri958@outlook.com,1923-01-02,h,Meknès,0618876915,2024-04-02,influencer
C02526,Chraibi,Imane,imane.chraibi373@gmail.com,1977-01-01,female,Tnja,0680828077,23/02/2021,direct
C02527,Senhaji,Zineb,zineb.senhaji749@hotmail.com,2010-01-02,Femme,KENITRA,0672067664,12/03/2021,influencer
C02528,Jamai,Rim,rim.jamai707@gmail.com,1932-01-02,female,Rbat,0617751842,2023-06-12,organic
C02529,Senhaji,Meryem,meryem.senhaji251@menara.ma,2001-01-01,female,Beni Mellal,0653704248,08/03/2024,influencer
C02530,Idrissi,Nadia,nadia.idrissi911@gmail.com,1971-01-02,0,TNG,0634990046,2023-07-05,direct
C02531,Alami,Houda,houda.alami866@hotmail.com,2005-01-01,Femme,rabat,0697103763,Mar 18 2020,referral
C02532,Gharbi,Houda,houda.gharbi225@gmail.com,1990-01-02,Femme,SAFI,0657328422,Jun 26 2021,social_media
C02533,Bensaid,Rachid,rachid.bensaid659@outlook.com,2004-01-02,1,FES,0613456913,2020-08-28,direct
C02534,Chaoui,Leila,ayoub.rachidi837@yahoo.fr,2001-01-01,0,beni mellal,0661607984,2022-11-25,organic
C02535,Drissi,Meryem,meryem.drissi801@gmail.com,2004-01-02,Femme,KENITRA,0670168124,Mar 21 2021,email
C02536,Rachidi,Soukaina,soukaina.rachidi615@menara.ma,1944-01-02,Femme,SAFI,0695642285,2023-10-24,referral
C02537,Chaoui,Karim,karim.chaoui549@yahoo.fr,1987-01-02,h,OUJDA,0627650185,2023-04-16,organic
C02538,Lahlou,Sara,sara.lahlou374@menara.ma,1944-01-02,Femme,ERRACHIDIA,0689423157,2020-03-25,referral
C02539,Naciri,Tariq,tariq.naciri746@outlook.com,1947-01-02,male,Casa,0611998899,22/12/2023,referral
C02540,Drissi,Khadija,khadija.drissi907@hotmail.com,1994-01-02,Femme,Oujda ,0648987676,2020-03-25,email
C02541,Naciri,Rachid,rachid.naciri610@hotmail.com,1922-01-02,1,SAFI,0678223341,2022-11-12,organic
C02542,El Mansouri,Samir,samir.el mansouri458@menara.ma,1954-01-02,male,Mrakech,0687097872,2021-01-03,direct
C02543,Gharbi,Youssef,youssef.gharbi527@menara.ma,1936-01-02,1,TETOUAN,0692637178,2020-03-19,organic
C02544,Karimi,Imane,imane.karimi915@hotmail.com,1972-01-02,female,MEKNES,0624163029,12/06/2022,social_media
C02545,Naciri,Soukaina,soukaina.naciri675@menara.ma,1936-01-02,Femme,errachidia,0632650047,09/05/2024,paid_search
C02546,Alami,Khadija,khadija.alami385@hotmail.com,1992-01-02,0,NADOR,0663324810,2022-01-08,organic
C02547,Lahlou,Imane,imane.lahlou972@gmail.com,1998-01-02,f,TANGER,0647972567,2022-01-16,social_media
C02548,Lahlou,Sanaa,sanaa.lahlou638@hotmail.com,1956-01-02,f,Oujda ,0699061770,2021-03-15,influencer
C02549,Naciri,Hajar,hajar.naciri425@outlook.com,1933-01-01,f,marrakech,0614022410,26/10/2022,direct
C02550,Gharbi,Hassan,hassan.gharbi82@menara.ma,1924-01-02,male,agadir,0622547977,05/07/2023,paid_search
C02551,Moussaoui,Omar,omar.moussaoui570@menara.ma,1933-01-01,1,NADOR,0614838121,08/12/2022,referral
C02552,Filali,Rim,rim.filali26@gmail.com,1941-01-01,F,casablanca,0624499120,Jan 26 2022,social_media
C02553,Moussaoui,Youssef,youssef.moussaoui292@gmail.com,1924-01-02,1,TETOUAN,0642614072,20/10/2022,social_media
C02554,Filali,Samir,samir.filali911@yahoo.fr,1945-01-01,1,kénitra,0692535615,08/03/2021,email
C02555,Drissi,Meryem,meryem.drissi771@menara.ma,1980-01-02,0,beni mellal,0682971173,2021-04-21,direct
C02556,Jamai,Youssef,youssef.jamai191@menara.ma,1992-01-02,male,marrakech,0644582161,06/08/2022,social_media
C02557,Rachidi,Adil,adil.rachidi614@menara.ma,1928-01-02,Homme,casablanca ,0669542582,2021-09-11,referral
C02558,Moussaoui,Hassan,hassan.moussaoui540@menara.ma,1979-01-02,male,Fès,0643463349,Jul 07 2020,email
C02559,Jamai,Houda,houda.jamai670@yahoo.fr,1992-01-02,F,el jadida,0684560540,Mar 03 2023,email
C02560,Naciri,Houda,houda.naciri684@outlook.com,1927-01-02,0,safi,0687381687,19/05/2024,social_media
C02561,Moussaoui,Hassan,hassan.moussaoui574@menara.ma,1983-01-02,male,Fez,0684893109,2024-05-03,paid_search
C02562,Senhaji,Omar,omar.senhaji424@menara.ma,1945-01-01,Homme,kenitra,0616906543,27/06/2021,email
C02563,Karimi,Rim,rim.karimi692@menara.ma,1926-01-02,female,KENITRA,0685379690,2023-10-18,email
C02564,El Mansouri,Aisha,aisha.el mansouri939@menara.ma,1957-01-01,Femme,TETOUAN,0638834736,Apr 28 2022,social_media
C02565,Lahlou,Fatima,fatima.lahlou421@gmail.com,1987-01-02,Femme,rabat,0618247914,2021-08-20,direct
C02566,Idrissi,Zineb,zineb.idrissi467@gmail.com,1980-01-02,f,nador,0686725451,2022-12-16,direct
C02567,Karimi,Adil,adil.karimi419@hotmail.com,1971-01-02,h,tanger ,0621756221,2023-07-05,social_media
C02568,Fassi,Hicham,hicham.fassi727@outlook.com,1957-01-01,male,RABAT,0689328563,17/11/2023,influencer
C02569,Gharbi,Sara,sara.gharbi210@outlook.com,1947-01-02,f,BENI MELLAL,0615800590,2020-03-19,social_media
C02570,Idrissi,Mehdi,mehdi.idrissi358@menara.ma,1974-01-02,h,Agdir,0690342460,2020-02-12,social_media
C02571,Fassi,Fatima,fatima.fassi360@outlook.com,1997-01-01,0,Agdir,0636003419,2020-04-01,influencer
C02572,Rachidi,Samir,samir.rachidi491@hotmail.com,2002-01-02,m,el jadida,0628781578,10/08/2020,referral
C02573,Karimi,Nadia,nadia.karimi823@yahoo.fr,1954-01-02,0,TANGER,0642994627,18/06/2020,paid_search
C02574,Chaoui,Leila,leila.chaoui184@menara.ma,2006-01-02,0,Fez,0621602842,Apr 27 2022,email
C02575,El Mansouri,Amine,amine.el mansouri257@menara.ma,1958-01-02,male,errachidia,0642474554,09/04/2022,paid_search
C02576,Ouali,Youssef,youssef.ouali742@hotmail,1924-01-02,male,meknes,0667212446,2023-03-31,paid_search
C02577,Chaoui,Adil,adil.chaoui995@yahoo.fr,1962-01-02,male,FES,0642336803,17/01/2022,social_media
C02578,Hajji,Adil,adil.hajji18@hotmail.com,1937-01-01,Homme,SAFI,0654405540,Aug 26 2022,paid_search
C02579,El Mansouri,Leila,leila.el mansouri882@gmail.com,1993-01-01,0,Oujda ,0645576654,24/04/2022,influencer
C02580,Filali,Rim,rim.filali339@gmail.com,2007-01-02,f,safi,0653351495,2023-12-25,referral
C02581,Karimi,Adil,adil.karimi101@gmail.com,1961-01-01,Homme,Fez,0637257300,2024-04-13,email
C02582,Lahlou,Hajar,hajar.lahlou717@hotmail.com,2005-01-01,F,SAFI,0626041432,10/04/2022,email
C02583,Ouali,Rachid,rachid.ouali34@yahoo.fr,1977-01-01,male,CASA,0655769457,12/12/2023,referral
C02584,Filali,Mehdi,mehdi.filali855@yahoo.fr,1931-01-02,h,casablanca ,0696160238,2023-01-09,referral
C02585,Moussaoui,Rachid,rachid.moussaoui620@menara.ma,1999-01-02,male,Beni Mellal,0642075322,03/03/2020,organic
C02586,Lahlou,Samir,samir.lahlou739@hotmail.com,1963-01-02,h,FES,0697303268,30/05/2020,social_media
C02587,Chraibi,Nadia,nadia.chraibi512@gmail.com,1979-01-02,f,OUJDA,0694487435,Aug 29 2021,influencer
C02588,El Mansouri,Imane,imane.el mansouri758@hotmail.com,1964-01-02,f,NADOR,0661297687,2022-01-25,email
C02589,Alami,Sara,sara.alami481@outlook.com,1993-01-01,female,CASA,0665119183,23/02/2020,influencer
C02590,Chaoui,Soukaina,soukaina.chaoui125@outlook.com,2009-01-01,f,tetouan,0668519640,07/01/2020,organic
C02591,Ziani,Imane,imane.ziani4@outlook.com,2005-01-01,0,Meknès,0664521433,2023-09-27,organic
C02592,Filali,Yasmine,yasmine.filali683@outlook.com,1948-01-02,f,Marrakesh,0628002846,2023-11-29,social_media
C02593,Ziani,Ahmed,ahmed.ziani344@menara.ma,1935-01-02,male,oujda,0675881724,2022-07-09,email
C02594,Ziani,Houda,houda.ziani703@gmail.com,1992-01-02,Femme,safi,0637467964,24/01/2022,influencer
C02595,Jamai,Soukaina,soukaina.jamai749@outlook.com,1966-01-02,f,MEKNES,0624205691,19/05/2022,email
C02596,Rachidi,Rim,rim.rachidi194@hotmail.com,1997-01-01,female,Marrakesh,0647869930,19/10/2022,social_media
C02597,Bensaid,Imane,imane.bensaid951@outlook.com,1928-01-02,Femme,FES,0660042235,02/03/2022,referral
C02598,Drissi,Soukaina,soukaina.drissi182@hotmail.com,2001-01-01,0,Tnja,0644114482,22/05/2022,organic
C02599,Rachidi,Amine,amine.rachidi115@outlook.com,1937-01-01,h,Fès,0642074747,2023-10-21,direct
C02600,Tazi,Omar,omar.tazi490@outlook.com,1961-01-01,h,kénitra,0674081087,2022-02-04,email
C02601,Naciri,Sara,sara.naciri707@yahoo.fr,1976-01-02,female,Marrakesh,0677670003,2020-09-10,referral
C02602,Ziani,Amine,amine.ziani876@outlook.com,1996-01-02,male,tetouan,0627117416,08/10/2020,organic
C02603,Ouali,Rim,rim.ouali523@menara.ma,1980-01-02,Femme,NADOR,0660133229,01/04/2024,organic
C02604,Rachidi,Sanaa,sanaa.rachidi710@menara.ma,1939-01-02,female,MARRAKECH,0619954137,14/09/2020,social_media
C02605,Karimi,Rim,rim.karimi212@hotmail.com,2002-01-02,Femme,MEKNES,0614249010,2023-04-18,paid_search
C02606,Bensaid,Mohammed,mohammed.bensaid279@outlook.com,1963-01-02,h,Meknès,0657290089,2022-05-05,referral
C02607,Gharbi,Leila,leila.gharbi591@gmail.com,1953-01-01,F,KENITRA,0653555409,2020-02-03,influencer
C02608,Ziani,Leila,leila.ziani659@hotmail.com,1920-01-02,f,MARRAKECH,0675335120,15/05/2024,paid_search
C02609,Gharbi,Khadija,khadija.gharbi358@hotmail.com,2011-01-02,F,el jadida,0677770551,Jan 22 2023,referral
C02610,Bensaid,Khadija,khadija.bensaid657@gmail.com,1931-01-02,0,AGADIR,0653078457,06/03/2021,influencer
C02611,Chaoui,Ahmed,ahmed.chaoui333@menara.ma,1953-01-01,Homme,tanger,0665302565,Aug 09 2021,direct
C02612,Fassi,Amine,amine.fassi310@hotmail.com,1991-01-02,m,CASA,0655859862,2023-12-23,paid_search
C02613,Filali,Youssef,youssef.filali256@outlook.com,2001-01-01,male,NADOR,0640745776,2021-07-19,organic
C02614,Idrissi,Imane,imane.idrissi484@gmail.com,2005-01-01,F,kenitra,0616908366,23/06/2022,influencer
C02615,Moussaoui,Aisha,aisha.moussaoui195@hotmail.com,2001-01-01,f,errachidia,0632207379,19/08/2021,paid_search
C02616,Chaoui,Houda,houda.chaoui393@outlook.com,1956-01-02,f,kénitra,0655067101,2021-07-06,social_media
C02617,Moussaoui,Amine,amine.moussaoui369@gmail.com,1935-01-02,m,ERRACHIDIA,0652881821,2023-02-04,direct
C02618,Lahlou,Samir,samir.lahlou745@menara.ma,1921-01-01,Homme,BENI MELLAL,0689543965,2020-12-31,influencer
C02619,Filali,Samir,samir.filali106@hotmail.com,1934-01-02,Homme,Casa,0624785227,2021-08-05,organic
C02620,Senhaji,Hicham,hicham.senhaji985@hotmail.com,1938-01-02,h,tetouan,0648186254,10/12/2020,social_media
C02621,Drissi,Ayoub,ayoub.drissi849@yahoo.fr,1954-01-02,Homme,rabat,0693118330,02/11/2022,direct
C02622,Bensaid,Houda,houda.bensaid516@outlook.com,1965-01-01,Femme,kenitra,0682808093,27/10/2020,influencer
C02623,Filali,Omar,omar.filali395@menara.ma,1934-01-02,m,Mrakech,0695800609,2023-03-27,email
C02624,El Mansouri,Adil,adil.el mansouri737@gmail.com,1999-01-02,m,tanger ,0652230991,2020-10-08,email
C02625,Tazi,Imane,imane.tazi786@yahoo.fr,1988-01-02,Femme,errachidia,0626828790,Oct 29 2020,direct
C02626,Fassi,Houda,houda.fassi966@menara.ma,1980-01-02,f,RABAT,0643137957,Mar 31 2024,social_media
C02627,Naciri,Mehdi,mehdi.naciri452@gmail.com,2008-01-02,Homme,Tétouan,0636562095,Aug 27 2023,direct
C02628,Naciri,Rim,rim.naciri726@menara.ma,1942-01-02,female,safi,0620071532,22/03/2020,email
C02629,Jamai,Adil,imane.filali869@hotmail.com,1964-01-02,m,Beni Mellal,0690308726,Jan 03 2024,social_media
C02630,Ouali,Soukaina,soukaina.ouali824@yahoo.fr,1967-01-02,f,Oujda ,0699446245,25/12/2022,social_media
C02631,Naciri,Rachid,rachid.naciri771@yahoo.fr,1988-01-02,1,nador,0683998521,12/12/2020,referral
C02632,Moussaoui,Ayoub,ayoub.moussaoui664@yahoo.fr,1953-01-01,h,kenitra,0674170039,Feb 19 2024,email
C02633,Hajji,Samir,samir.hajji361@menara.ma,1945-01-01,h,Agdir,0641576689,May 24 2020,direct
C02634,Ziani,Rim,rim.ziani608@yahoo.fr,1971-01-02,Femme,BENI MELLAL,0617654219,2021-12-09,paid_search
C02635,Rachidi,Rachid,rachid.rachidi384@gmail.com,1973-01-01,h,NADOR,0636550919,2024-05-21,paid_search
C02636,Naciri,Hajar,hajar.naciri129@gmail.com,1970-01-02,Femme,Casa,0684147907,26/07/2021,email
C02637,Lahlou,Youssef,youssef.lahlou597@hotmail.com,1987-01-02,m,tetouan,0657112940,2021-08-25,paid_search
C02638,Lahlou,Samir,tariq.karimi234@menara.ma,1968-01-02,m,SAFI,0640786648,03/04/2022,direct
C02639,Karimi,Hicham,hicham.karimi752@gmail.com,1948-01-02,1,Fès,0628026540,May 09 2022,paid_search
C02640,Benali,Imane,imane.benali727@yahoo.fr,1989-01-01,F,CASA,0679250239,13/06/2020,influencer
C02641,Jamai,Karim,karim.jamai691@menara.ma,1971-01-02,1,CASA,0669221668,2024-03-14,referral
C02642,Rachidi,Leila,leila.rachidi913@yahoo.fr,1985-01-01,f,errachidia,0681811723,28/10/2022,social_media
C02643,Naciri,Hicham,hicham.naciri750@hotmail.com,1978-01-02,m,fes,0678374717,2020-02-08,paid_search
C02644,Lahlou,Meryem,meryem.lahlou733@gmail.com,1995-01-02,F,RABAT,0620174070,2023-12-17,referral
C02645,Benali,Rachid,rachid.benali138@outlook.com,1957-01-01,h,KENITRA,0696104629,2023-07-19,influencer
C02646,Ziani,Hassan,hassan.ziani622@outlook.com,2010-01-02,1,TANGER,0635193729,2023-08-12,paid_search
C02647,Gharbi,Leila,leila.gharbi315@hotmail.com,1965-01-01,f,el jadida,0649490719,2022-03-20,organic
C02648,Gharbi,Aisha,aisha.gharbi125@yahoo.fr,1953-01-01,Femme,rabat,0673398860,Apr 05 2024,social_media
C02649,Hajji,Samir,samir.hajji612@hotmail.com,1923-01-02,male,nador,0675648753,12/02/2022,organic
C02650,Tazi,Hajar,hajar.tazi928@menara.ma,1955-01-02,f,Fez,0672373566,2023-09-06,influencer
C02651,Tazi,Tariq,tariq.tazi87@outlook.com,1953-01-01,1,Marrakesh,0640175456,2020-03-20,organic
C02652,Karimi,Sanaa,sanaa.karimi758@outlook.com,2001-01-01,0,marrakech,0682283083,Feb 11 2023,organic
C02653,Filali,Khadija,khadija.filali413@hotmail.com,1931-01-02,Femme,ERRACHIDIA,0652815231,2022-11-10,social_media
C02654,Tazi,Adil,adil.tazi653@hotmail.com,1994-01-02,m,ERRACHIDIA,0651025856,2023-05-15,social_media
C02655,Chaoui,Rachid,rachid.chaoui691@outlook.com,1959-01-02,1,AGADIR,0671214909,2020-01-18,organic
C02656,Chaoui,Rim,rim.chaoui787@hotmail.com,1976-01-02,f,NADOR,0658189716,29/10/2023,direct
C02657,Hajji,Soukaina,soukaina.hajji690@hotmail.com,2007-01-02,F,Beni Mellal,0665456043,22/07/2022,referral
C02658,El Mansouri,Samir,samir.el mansouri999@gmail.com,2007-01-02,male,nador,0647209424,14/02/2020,referral
C02659,Chaoui,Zineb,zineb.chaoui128@yahoo.fr,1955-01-02,female,kénitra,0612097035,2021-07-26,organic
C02660,Naciri,Meryem,meryem.naciri419@menara.ma,1977-01-01,female,RABAT,0650348400,2022-10-16,email
C02661,Chaoui,Zineb,zineb.chaoui118@gmail.com,1952-01-02,0,FES,0653795195,06/08/2022,direct
C02662,Jamai,Rim,rim.jamai230@gmail.com,1963-01-02,F,Tétouan,0674811674,Sep 08 2023,referral
C02663,Gharbi,Adil,adil.gharbi655@gmail.com,1946-01-02,m,Meknès,0689832858,25/02/2024,referral
C02664,Moussaoui,Hassan,hassan.moussaoui862@outlook.com,1975-01-02,h,CASA,0617944059,09/07/2020,influencer
C02665,El Mansouri,Leila,leila.el mansouri254@gmail.com,1923-01-02,Femme,casablanca,0632287003,2022-08-07,organic
C02666,Alami,Fatima,fatima.alami252@hotmail.com,1977-01-01,0,AGADIR,0672947597,2021-08-29,influencer
C02667,Moussaoui,Leila,leila.moussaoui142@hotmail.com,1992-01-02,f,Casa,0644605956,11/08/2020,organic
C02668,El Mansouri,Samir,tariq.benali112@outlook.com,1960-01-02,h,tanger,0658382919,2020-09-20,direct
C02669,Fassi,Nadia,nadia.fassi663@menara.ma,1980-01-02,0,KENITRA,0699895642,2020-10-05,paid_search
C02670,Naciri,Ahmed,ahmed.naciri112@hotmail.com,1920-01-02,h,MARRAKECH,0665443611,2023-12-08,email
C02671,Gharbi,Sanaa,sanaa.gharbi450@hotmail.com,1944-01-02,F,agadir,0681653148,2020-08-06,referral
C02672,Fassi,Fatima,fatima.fassi819@yahoo.fr,1964-01-02,0,SAFI,0678608892,24/04/2020,direct
C02673,Chraibi,Yasmine,yasmine.chraibi176@outlook.com,1948-01-02,f,SAFI,0699342398,2022-11-07,direct
C02674,Gharbi,Soukaina,soukaina.gharbi370@hotmail.com,1995-01-02,0,Marrakesh,0676080843,27/09/2022,email
C02675,Moussaoui,Khadija,khadija.moussaoui271@outlook.com,1975-01-02,f,oujda,0661879460,09/03/2023,referral
C02676,Jamai,Amine,amine.jamai560@menara.ma,1953-01-01,Homme,el jadida,0676684613,05/08/2022,influencer
C02677,Chraibi,Yasmine,yasmine.chraibi887@hotmail.com,1937-01-01,0,casablanca,0644113274,19/02/2020,influencer
C02678,Lahlou,Nadia,nadia.lahlou749@yahoo.fr,1956-01-02,F,safi,0628969722,18/07/2023,paid_search
C02679,Ziani,Rachid,rachid.ziani147@menara.ma,1998-01-02,male,fes,0662914246,2024-05-03,social_media
C02680,Chraibi,Fatima,fatima.chraibi846@yahoo.fr,1937-01-01,0,NADOR,0645894863,12/11/2020,referral
C02681,Filali,Sara,sara.filali947@yahoo.fr,1948-01-02,Femme,TETOUAN,0645240667,Nov 19 2021,email
C02682,Bensaid,Hajar,hajar.bensaid363@menara.ma,1989-01-01,0,beni mellal,0676170884,Dec 24 2023,direct
C02683,Drissi,Rachid,rachid.drissi542@yahoo.fr,1924-01-02,Homme,rabat,0690490546,2021-03-03,direct
C02684,Moussaoui,Rachid,rachid.moussaoui105@menara.ma,1921-01-01,m,TANGER,0662269576,19/11/2021,organic
C02685,Tazi,Youssef,youssef.tazi387@yahoo.fr,2009-01-01,Homme,Rbat,0627617011,25/12/2022,social_media
C02686,Chraibi,Rachid,rachid.chraibi299@hotmail.com,1944-01-02,1,EL JADIDA,0675816098,13/09/2022,social_media
C02687,Gharbi,Tariq,tariq.gharbi326@hotmail.com,1930-01-02,male,beni mellal,0669118335,Dec 01 2022,referral
C02688,Ziani,Soukaina,soukaina.ziani192@gmail.com,2006-01-02,0,oujda,0675728717,22/06/2022,organic
C02689,Chraibi,Leila,leila.chraibi642@hotmail.com,1962-01-02,female,EL JADIDA,0639068348,2022-10-14,email
C02690,Drissi,Leila,invalide_sans_arobase,1940-01-02,f,KENITRA,0639793830,03/03/2020,referral
C02691,Rachidi,Fatima,fatima.rachidi638@yahoo.fr,1982-01-02,0,TETOUAN,0635873158,Jul 17 2021,direct
C02692,Karimi,Meryem,meryem.karimi53@yahoo.fr,1964-01-02,f,kenitra,0665294333,19/01/2023,organic
C02693,El Mansouri,Rachid,rachid.el mansouri177@gmail.com,2001-01-01,1,kénitra,0647483872,2021-12-12,referral
C02694,Naciri,Khadija,khadija.naciri791@gmail.com,1970-01-02,F,kénitra,0672352014,2021-12-19,email
C02695,Bensaid,Soukaina,invalide_sans_arobase,1944-01-02,f,EL JADIDA,0610406039,2023-05-24,organic
C02696,Alami,Sanaa,sanaa.alami174@hotmail.com,2008-01-02,female,kénitra,0683317720,16/05/2022,email
C02697,Karimi,Sanaa,sanaa.karimi700@outlook.com,1936-01-02,F,el jadida,0650756659,2021-11-17,referral
C02698,Hajji,Sara,sara.hajji401@menara.ma,1995-01-02,0,KENITRA,0655515474,01/08/2020,organic
C02699,El Mansouri,Soukaina,soukaina.el mansouri41@hotmail.com,1928-01-02,Femme,Eljadida,0653480195,04/04/2020,direct
C02700,Moussaoui,Yasmine,yasmine.moussaoui150@gmail.com,1927-01-02,Femme,tetouan,0687040211,2021-08-09,influencer
C02701,Idrissi,Zineb,zineb.idrissi992@gmail.com,1940-01-02,F,kénitra,0658305245,2022-12-27,email
C02702,Chaoui,Adil,adil.chaoui56@menara.ma,1953-01-01,1,marrakech,0677646233,05/07/2022,direct
C02703,Bensaid,Meryem,meryem.bensaid915@hotmail.com,2002-01-02,Femme,tetouan,0624698809,02/06/2022,email
C02704,Idrissi,Ayoub,ayoub.idrissi253@menara.ma,2011-01-02,Homme,Meknès,0689078472,2021-02-15,organic
C02705,Moussaoui,Sanaa,sanaa.moussaoui806@outlook.com,1922-01-02,0,el jadida,0639605202,Sep 30 2023,direct
C02706,Gharbi,Rachid,rachid.gharbi988@hotmail.com,1965-01-01,male,rabat,0630709689,2021-05-25,referral
C02707,Filali,Zineb,zineb.filali519@outlook.com,1964-01-02,0,BENI MELLAL,0634377790,28/11/2021,paid_search
C02708,Ziani,Mohammed,mohammed.ziani553@gmail.com,1949-01-01,h,Oujda ,0691302246,04/04/2020,social_media
C02709,Idrissi,Omar,omar.idrissi75@yahoo.fr,1928-01-02,1,Tétouan,0653376122,07/06/2022,referral
C02710,Filali,Khadija,khadija.filali617@menara.ma,2008-01-02,f,oujda,0613341214,2022-10-18,paid_search
C02711,Idrissi,Hicham,hicham.idrissi807@yahoo.fr,2005-01-01,Homme,casablanca ,0651456118,2021-08-04,referral
C02712,Filali,Aisha,aisha.filali746@menara.ma,1953-01-01,0,safi,0658021410,05/09/2022,influencer
C02713,Alami,Imane,imane.alami757@hotmail.com,1947-01-02,female,CASA,0648986219,06/04/2024,paid_search
C02714,Idrissi,Aisha,aisha.idrissi175@menara.ma,1931-01-02,Femme,casablanca ,0633235901,2022-05-06,email
C02715,Chraibi,Ahmed,ahmed.chraibi165@yahoo.fr,1937-01-01,h,Casa,0685589668,2024-05-27,paid_search
