id_client_sk,id_client_nk,nom_complet,tranche_age,sexe,ville,region_admin,segment_client,canal_acquisition,date_debut,date_fin,est_actif
2557,C02461,Khadija Naciri,25-34,f,Béni Mellal,Béni Mellal-Khénifra,Gold,paid_search,2026-06-01,9999-12-31,True
2558,C02462,Hassan Lahlou,18-24,m,Tanger,Tanger-Tétouan-Al Hoceïma,Gold,influencer,2026-06-01,9999-12-31,True
2559,C02463,Nabil Tazi,65+,m,Béni Mellal,Béni Mellal-Khénifra,Gold,email,2026-06-01,9999-12-31,True
2560,C02468,Leila Benali,65+,f,Nador,Oriental,Gold,direct,2026-06-01,9999-12-31,True
2561,C02470,Sara Tazi,65+,f,El Jadida,Casablanca-Settat,Gold,influencer,2026-06-01,9999-12-31,True
2562,C02471,Zineb Chraibi,65+,f,Tanger,Tanger-Tétouan-Al Hoceïma,Gold,paid_search,2026-06-01,9999-12-31,True
2563,C02476,Meryem Hajji,65+,f,Rabat,Rabat-Salé-Kénitra,Gold,organic,2026-06-01,9999-12-31,True
2564,C02477,Amine Senhaji,65+,m,Kenitra,Rabat-Salé-Kénitra,Gold,influencer,2026-06-01,9999-12-31,True
2565,C02478,Sara Jamai,65+,f,Nador,Oriental,Gold,email,2026-06-01,9999-12-31,True
2566,C02481,Sanaa Lahlou,65+,f,Marrakech,Marrakech-Safi,Gold,paid_search,2026-06-01,9999-12-31,True
2567,C02482,Mehdi El Mansouri,<18,m,Casablanca,Casablanca-Settat,Gold,social_media,2026-06-01,9999-12-31,True
2568,C02483,Samir Gharbi,25-34,m,Oujda,Oriental,Gold,paid_search,2026-06-01,9999-12-31,True
2569,C02485,Yasmine Jamai,35-44,f,El Jadida,Casablanca-Settat,Gold,direct,2026-06-01,9999-12-31,True
2570,C02488,Rim Chaoui,65+,f,Tanger,Tanger-Tétouan-Al Hoceïma,Gold,social_media,2026-06-01,9999-12-31,True
2571,C02489,Khadija Idrissi,65+,f,Errachidia,Drâa-Tafilalet,Gold,social_media,2026-06-01,9999-12-31,True
2572,C02490,Ahmed Fassi,45-54,m,Errachidia,Drâa-Tafilalet,Gold,direct,2026-06-01,9999-12-31,True
2573,C02491,Hassan Senhaji,65+,m,Tanger,Tanger-Tétouan-Al Hoceïma,Gold,paid_search,2026-06-01,9999-12-31,True
2574,C02494,Ayoub Jamai,65+,m,Nador,Oriental,Gold,paid_search,2026-06-01,9999-12-31,True
2575,C02496,Ahmed Senhaji,55-64,m,Marrakech,Marrakech-Safi,Gold,direct,2026-06-01,9999-12-31,True
2576,C02497,Rachid Tazi,45-54,m,El Jadida,Casablanca-Settat,Gold,organic,2026-06-01,9999-12-31,True
2577,C02498,Nabil Naciri,65+,m,Errachidia,Drâa-Tafilalet,Gold,paid_search,2026-06-01,9999-12-31,True
2578,C02499,Ayoub Drissi,55-64,m,Rabat,Rabat-Salé-Kénitra,Gold,paid_search,2026-06-01,9999-12-31,True
2579,C02501,Adil Tazi,35-44,m,Safi,Marrakech-Safi,Gold,organic,2026-06-01,9999-12-31,True
2580,C02502,Imane Moussaoui,18-24,f,Tétouan,Tanger-Tétouan-Al Hoceïma,Gold,organic,2026-06-01,9999-12-31,True
2581,C02503,Nadia Fassi,65+,f,Marrakech,Marrakech-Safi,Gold,referral,2026-06-01,9999-12-31,True
2582,C02506,Rachid Fassi,55-64,m,Tétouan,Tanger-Tétouan-Al Hoceïma,Gold,email,2026-06-01,9999-12-31,True
2583,C02508,Nadia Filali,65+,f,Béni Mellal,Béni Mellal-Khénifra,Gold,email,2026-06-01,9999-12-31,True
2584,C02511,Houda Rachidi,55-64,f,El Jadida,Casablanca-Settat,Gold,direct,2026-06-01,9999-12-31,True
2585,C02512,Houda Bensaid,25-34,f,Safi,Marrakech-Safi,Gold,influencer,2026-06-01,9999-12-31,True
2586,C02513,Rim Benali,45-54,f,Rabat,Rabat-Salé-Kénitra,Gold,email,2026-06-01,9999-12-31,True
2587,C02515,Omar Tazi,65+,m,Oujda,Oriental,Gold,referral,2026-06-01,9999-12-31,True
2588,C02517,Imane Alami,25-34,f,Kenitra,Rabat-Salé-Kénitra,Gold,paid_search,2026-06-01,9999-12-31,True
2589,C02518,Omar Jamai,45-54,m,Béni Mellal,Béni Mellal-Khénifra,Gold,social_media,2026-06-01,9999-12-31,True
2590,C02520,Houda Benali,55-64,f,Marrakech,Marrakech-Safi,Gold,direct,2026-06-01,9999-12-31,True
2591,C02522,Meryem Ziani,65+,f,Tanger,Tanger-Tétouan-Al Hoceïma,Gold,influencer,2026-06-01,9999-12-31,True
2592,C02523,Sanaa Naciri,<18,f,Rabat,Rabat-Salé-Kénitra,Gold,paid_search,2026-06-01,9999-12-31,True
2593,C02524,Hicham Gharbi,45-54,m,Nador,Oriental,Gold,social_media,2026-06-01,9999-12-31,True
2594,C02526,Imane Chraibi,45-54,f,Tanger,Tanger-Tétouan-Al Hoceïma,Gold,direct,2026-06-01,9999-12-31,True
2595,C02527,Zineb Senhaji,<18,f,Kenitra,Rabat-Salé-Kénitra,Silver,influencer,2026-06-01,9999-12-31,True
2596,C02529,Meryem Senhaji,25-34,f,Béni Mellal,Béni Mellal-Khénifra,Gold,influencer,2026-06-01,9999-12-31,True
2597,C02531,Houda Alami,18-24,f,Rabat,Rabat-Salé-Kénitra,Gold,referral,2026-06-01,9999-12-31,True
2598,C02532,Houda Gharbi,35-44,f,Safi,Marrakech-Safi,Gold,social_media,2026-06-01,9999-12-31,True
2599,C02535,Meryem Drissi,18-24,f,Kenitra,Rabat-Salé-Kénitra,Gold,email,2026-06-01,9999-12-31,True
2600,C02539,Tariq Naciri,65+,m,Casablanca,Casablanca-Settat,Gold,referral,2026-06-01,9999-12-31,True
2601,C02544,Imane Karimi,45-54,f,Meknès,Fès-Meknès,Gold,social_media,2026-06-01,9999-12-31,True
2602,C02545,Soukaina Naciri,65+,f,Errachidia,Drâa-Tafilalet,Gold,paid_search,2026-06-01,9999-12-31,True
2603,C02549,Hajar Naciri,65+,f,Marrakech,Marrakech-Safi,Gold,direct,2026-06-01,9999-12-31,True
2604,C02550,Hassan Gharbi,<18,m,Agadir,Souss-Massa,Gold,paid_search,2026-06-01,9999-12-31,True
2605,C02551,Omar Moussaoui,65+,m,Nador,Oriental,Gold,referral,2026-06-01,9999-12-31,True
2606,C02552,Rim Filali,65+,f,Casablanca,Casablanca-Settat,Gold,social_media,2026-06-01,9999-12-31,True
2607,C02553,Youssef Moussaoui,<18,m,Tétouan,Tanger-Tétouan-Al Hoceïma,Gold,social_media,2026-06-01,9999-12-31,True
2608,C02554,Samir Filali,65+,m,Kenitra,Rabat-Salé-Kénitra,Gold,email,2026-06-01,9999-12-31,True
2609,C02558,Hassan Moussaoui,45-54,m,Fès,Fès-Meknès,Gold,email,2026-06-01,9999-12-31,True
2610,C02559,Houda Jamai,25-34,f,El Jadida,Casablanca-Settat,Gold,email,2026-06-01,9999-12-31,True
2611,C02560,Houda Naciri,65+,f,Safi,Marrakech-Safi,Gold,social_media,2026-06-01,9999-12-31,True
2612,C02562,Omar Senhaji,65+,m,Kenitra,Rabat-Salé-Kénitra,Gold,email,2026-06-01,9999-12-31,True
2613,C02564,Aisha El Mansouri,65+,f,Tétouan,Tanger-Tétouan-Al Hoceïma,Gold,social_media,2026-06-01,9999-12-31,True
2614,C02568,Hicham Fassi,65+,m,Rabat,Rabat-Salé-Kénitra,Gold,influencer,2026-06-01,9999-12-31,True
2615,C02572,Samir Rachidi,18-24,m,El Jadida,Casablanca-Settat,Gold,referral,2026-06-01,9999-12-31,True
2616,C02573,Nadia Karimi,65+,f,Tanger,Tanger-Tétouan-Al Hoceïma,Gold,paid_search,2026-06-01,9999-12-31,True
2617,C02574,Leila Chaoui,18-24,f,Fès,Fès-Meknès,Gold,email,2026-06-01,9999-12-31,True
2618,C02575,Amine El Mansouri,65+,m,Errachidia,Drâa-Tafilalet,Gold,paid_search,2026-06-01,9999-12-31,True
2619,C02577,Adil Chaoui,55-64,m,Fès,Fès-Meknès,Gold,social_media,2026-06-01,9999-12-31,True
2620,C02578,Adil Hajji,65+,m,Safi,Marrakech-Safi,Gold,paid_search,2026-06-01,9999-12-31,True
2621,C02579,Leila El Mansouri,25-34,f,Oujda,Oriental,Gold,influencer,2026-06-01,9999-12-31,True
2622,C02582,Hajar Lahlou,18-24,f,Safi,Marrakech-Safi,Gold,email,2026-06-01,9999-12-31,True
2623,C02583,Rachid Ouali,45-54,m,Casablanca,Casablanca-Settat,Gold,referral,2026-06-01,9999-12-31,True
2624,C02585,Rachid Moussaoui,25-34,m,Béni Mellal,Béni Mellal-Khénifra,Gold,organic,2026-06-01,9999-12-31,True
2625,C02586,Samir Lahlou,55-64,m,Fès,Fès-Meknès,Gold,social_media,2026-06-01,9999-12-31,True
2626,C02587,Nadia Chraibi,45-54,f,Oujda,Oriental,Gold,influencer,2026-06-01,9999-12-31,True
2627,C02589,Sara Alami,25-34,f,Casablanca,Casablanca-Settat,Gold,influencer,2026-06-01,9999-12-31,True
2628,C02590,Soukaina Chaoui,<18,f,Tétouan,Tanger-Tétouan-Al Hoceïma,Gold,organic,2026-06-01,9999-12-31,True
2629,C02594,Houda Ziani,25-34,f,Safi,Marrakech-Safi,Gold,influencer,2026-06-01,9999-12-31,True
2630,C02595,Soukaina Jamai,55-64,f,Meknès,Fès-Meknès,Gold,email,2026-06-01,9999-12-31,True
2631,C02596,Rim Rachidi,25-34,f,Marrakech,Marrakech-Safi,Gold,social_media,2026-06-01,9999-12-31,True
2632,C02597,Imane Bensaid,65+,f,Fès,Fès-Meknès,Gold,referral,2026-06-01,9999-12-31,True
2633,C02598,Soukaina Drissi,25-34,f,Tanger,Tanger-Tétouan-Al Hoceïma,Gold,organic,2026-06-01,9999-12-31,True
2634,C02602,Amine Ziani,25-34,m,Tétouan,Tanger-Tétouan-Al Hoceïma,Gold,organic,2026-06-01,9999-12-31,True
2635,C02603,Rim Ouali,45-54,f,Nador,Oriental,Gold,organic,2026-06-01,9999-12-31,True
2636,C02604,Sanaa Rachidi,65+,f,Marrakech,Marrakech-Safi,Gold,social_media,2026-06-01,9999-12-31,True
2637,C02608,Leila Ziani,<18,f,Marrakech,Marrakech-Safi,Gold,paid_search,2026-06-01,9999-12-31,True
2638,C02609,Khadija Gharbi,<18,f,El Jadida,Casablanca-Settat,Gold,referral,2026-06-01,9999-12-31,True
2639,C02610,Khadija Bensaid,65+,f,Agadir,Souss-Massa,Gold,influencer,2026-06-01,9999-12-31,True
2640,C02611,Ahmed Chaoui,65+,m,Tanger,Tanger-Tétouan-Al Hoceïma,Gold,direct,2026-06-01,9999-12-31,True
2641,C02614,Imane Idrissi,18-24,f,Kenitra,Rabat-Salé-Kénitra,Gold,influencer,2026-06-01,9999-12-31,True
2642,C02615,Aisha Moussaoui,25-34,f,Errachidia,Drâa-Tafilalet,Gold,paid_search,2026-06-01,9999-12-31,True
2643,C02620,Hicham Senhaji,65+,m,Tétouan,Tanger-Tétouan-Al Hoceïma,Gold,social_media,2026-06-01,9999-12-31,True
2644,C02621,Ayoub Drissi,65+,m,Rabat,Rabat-Salé-Kénitra,Gold,direct,2026-06-01,9999-12-31,True
2645,C02622,Houda Bensaid,55-64,f,Kenitra,Rabat-Salé-Kénitra,Gold,influencer,2026-06-01,9999-12-31,True
2646,C02625,Imane Tazi,35-44,f,Errachidia,Drâa-Tafilalet,Gold,direct,2026-06-01,9999-12-31,True
2647,C02626,Houda Fassi,45-54,f,Rabat,Rabat-Salé-Kénitra,Gold,social_media,2026-06-01,9999-12-31,True
2648,C02627,Mehdi Naciri,18-24,m,Tétouan,Tanger-Tétouan-Al Hoceïma,Gold,direct,2026-06-01,9999-12-31,True
2649,C02628,Rim Naciri,65+,f,Safi,Marrakech-Safi,Bronze,email,2026-06-01,9999-12-31,True
2650,C02629,Adil Jamai,55-64,m,Béni Mellal,Béni Mellal-Khénifra,Gold,social_media,2026-06-01,9999-12-31,True
2651,C02630,Soukaina Ouali,55-64,f,Oujda,Oriental,Gold,social_media,2026-06-01,9999-12-31,True
2652,C02631,Rachid Naciri,35-44,m,Nador,Oriental,Gold,referral,2026-06-01,9999-12-31,True
2653,C02632,Ayoub Moussaoui,65+,m,Kenitra,Rabat-Salé-Kénitra,Gold,email,2026-06-01,9999-12-31,True
2654,C02633,Samir Hajji,65+,m,Agadir,Souss-Massa,Gold,direct,2026-06-01,9999-12-31,True
2655,C02636,Hajar Naciri,55-64,f,Casablanca,Casablanca-Settat,Gold,email,2026-06-01,9999-12-31,True
2656,C02638,Samir Lahlou,55-64,m,Safi,Marrakech-Safi,Gold,direct,2026-06-01,9999-12-31,True
2657,C02639,Hicham Karimi,65+,m,Fès,Fès-Meknès,Gold,paid_search,2026-06-01,9999-12-31,True
2658,C02640,Imane Benali,35-44,f,Casablanca,Casablanca-Settat,Gold,influencer,2026-06-01,9999-12-31,True
2659,C02642,Leila Rachidi,35-44,f,Errachidia,Drâa-Tafilalet,Silver,social_media,2026-06-01,9999-12-31,True
2660,C02648,Aisha Gharbi,65+,f,Rabat,Rabat-Salé-Kénitra,Gold,social_media,2026-06-01,9999-12-31,True
2661,C02649,Samir Hajji,<18,m,Nador,Oriental,Gold,organic,2026-06-01,9999-12-31,True
2662,C02652,Sanaa Karimi,25-34,f,Marrakech,Marrakech-Safi,Gold,organic,2026-06-01,9999-12-31,True
2663,C02656,Rim Chaoui,45-54,f,Nador,Oriental,Gold,direct,2026-06-01,9999-12-31,True
2664,C02657,Soukaina Hajji,18-24,f,Béni Mellal,Béni Mellal-Khénifra,Gold,referral,2026-06-01,9999-12-31,True
2665,C02658,Samir El Mansouri,18-24,m,Nador,Oriental,Gold,referral,2026-06-01,9999-12-31,True
2666,C02661,Zineb Chaoui,65+,f,Fès,Fès-Meknès,Gold,direct,2026-06-01,9999-12-31,True
2667,C02662,Rim Jamai,55-64,f,Tétouan,Tanger-Tétouan-Al Hoceïma,Gold,referral,2026-06-01,9999-12-31,True
2668,C02663,Adil Gharbi,65+,m,Meknès,Fès-Meknès,Gold,referral,2026-06-01,9999-12-31,True
2669,C02664,Hassan Moussaoui,45-54,m,Casablanca,Casablanca-Settat,Gold,influencer,2026-06-01,9999-12-31,True
2670,C02667,Leila Moussaoui,25-34,f,Casablanca,Casablanca-Settat,Bronze,organic,2026-06-01,9999-12-31,True
2671,C02672,Fatima Fassi,55-64,f,Safi,Marrakech-Safi,Gold,direct,2026-06-01,9999-12-31,True
2672,C02674,Soukaina Gharbi,25-34,f,Marrakech,Marrakech-Safi,Gold,email,2026-06-01,9999-12-31,True
2673,C02675,Khadija Moussaoui,45-54,f,Oujda,Oriental,Gold,referral,2026-06-01,9999-12-31,True
2674,C02676,Amine Jamai,65+,m,El Jadida,Casablanca-Settat,Gold,influencer,2026-06-01,9999-12-31,True
2675,C02677,Yasmine Chraibi,65+,f,Casablanca,Casablanca-Settat,Gold,influencer,2026-06-01,9999-12-31,True
2676,C02678,Nadia Lahlou,65+,f,Safi,Marrakech-Safi,Bronze,paid_search,2026-06-01,9999-12-31,True
2677,C02680,Fatima Chraibi,65+,f,Nador,Oriental,Gold,referral,2026-06-01,9999-12-31,True
2678,C02681,Sara Filali,65+,f,Tétouan,Tanger-Tétouan-Al Hoceïma,Gold,email,2026-06-01,9999-12-31,True
2679,C02682,Hajar Bensaid,35-44,f,Béni Mellal,Béni Mellal-Khénifra,Gold,direct,2026-06-01,9999-12-31,True
2680,C02684,Rachid Moussaoui,<18,m,Tanger,Tanger-Tétouan-Al Hoceïma,Gold,organic,2026-06-01,9999-12-31,True
2681,C02685,Youssef Tazi,<18,m,Rabat,Rabat-Salé-Kénitra,Gold,social_media,2026-06-01,9999-12-31,True
2682,C02686,Rachid Chraibi,65+,m,El Jadida,Casablanca-Settat,Gold,social_media,2026-06-01,9999-12-31,True
2683,C02687,Tariq Gharbi,65+,m,Béni Mellal,Béni Mellal-Khénifra,Gold,referral,2026-06-01,9999-12-31,True
2684,C02688,Soukaina Ziani,18-24,f,Oujda,Oriental,Gold,organic,2026-06-01,9999-12-31,True
2685,C02691,Fatima Rachidi,35-44,f,Tétouan,Tanger-Tétouan-Al Hoceïma,Gold,direct,2026-06-01,9999-12-31,True
2686,C02692,Meryem Karimi,55-64,f,Kenitra,Rabat-Salé-Kénitra,Gold,organic,2026-06-01,9999-12-31,True
2687,C02696,Sanaa Alami,18-24,f,Kenitra,Rabat-Salé-Kénitra,Gold,email,2026-06-01,9999-12-31,True
2688,C02698,Sara Hajji,25-34,f,Kenitra,Rabat-Salé-Kénitra,Silver,organic,2026-06-01,9999-12-31,True
2689,C02699,Soukaina El Mansouri,65+,f,El Jadida,Casablanca-Settat,Gold,direct,2026-06-01,9999-12-31,True
2690,C02702,Adil Chaoui,65+,m,Marrakech,Marrakech-Safi,Gold,direct,2026-06-01,9999-12-31,True
2691,C02703,Meryem Bensaid,18-24,f,Tétouan,Tanger-Tétouan-Al Hoceïma,Gold,email,2026-06-01,9999-12-31,True
2692,C02705,Sanaa Moussaoui,<18,f,El Jadida,Casablanca-Settat,Gold,direct,2026-06-01,9999-12-31,True
2693,C02707,Zineb Filali,55-64,f,Béni Mellal,Béni Mellal-Khénifra,Gold,paid_search,2026-06-01,9999-12-31,True
2694,C02708,Mohammed Ziani,65+,m,Oujda,Oriental,Gold,social_media,2026-06-01,9999-12-31,True
2695,C02709,Omar Idrissi,65+,m,Tétouan,Tanger-Tétouan-Al Hoceïma,Bronze,referral,2026-06-01,9999-12-31,True
2696,C02712,Aisha Filali,65+,f,Safi,Marrakech-Safi,Gold,influencer,2026-06-01,9999-12-31,True
2697,C02713,Imane Alami,65+,f,Casablanca,Casablanca-Settat,Gold,paid_search,2026-06-01,9999-12-31,True
2698,C02717,Aisha Ouali,65+,f,Safi,Marrakech-Safi,Gold,paid_search,2026-06-01,9999-12-31,True
2699,C02718,Sanaa Ouali,<18,f,Errachidia,Drâa-Tafilalet,Gold,paid_search,2026-06-01,9999-12-31,True
2700,C02720,Sanaa Benali,65+,f,Kenitra,Rabat-Salé-Kénitra,Gold,email,2026-06-01,9999-12-31,True
2701,C02721,Sara Fassi,55-64,f,Errachidia,Drâa-Tafilalet,Gold,direct,2026-06-01,9999-12-31,True
2702,C02723,Hassan Hajji,65+,m,Safi,Marrakech-Safi,Gold,influencer,2026-06-01,9999-12-31,True
2703,C02726,Samir Senhaji,65+,m,Oujda,Oriental,Gold,referral,2026-06-01,9999-12-31,True
2704,C02727,Hajar Tazi,25-34,f,Errachidia,Drâa-Tafilalet,Gold,referral,2026-06-01,9999-12-31,True
2705,C02729,Sara Naciri,65+,f,Oujda,Oriental,Gold,organic,2026-06-01,9999-12-31,True
2706,C02730,Hicham Alami,18-24,m,Safi,Marrakech-Safi,Bronze,direct,2026-06-01,9999-12-31,True
2707,C02731,Sara Drissi,55-64,f,Tanger,Tanger-Tétouan-Al Hoceïma,Gold,social_media,2026-06-01,9999-12-31,True
2708,C02732,Imane Idrissi,55-64,f,Fès,Fès-Meknès,Gold,email,2026-06-01,9999-12-31,True
2709,C02735,Rachid Idrissi,35-44,m,Kenitra,Rabat-Salé-Kénitra,Gold,referral,2026-06-01,9999-12-31,True
2710,C02737,Hajar Hajji,65+,f,Oujda,Oriental,Gold,organic,2026-06-01,9999-12-31,True
2711,C02738,Sara Ouali,45-54,f,Marrakech,Marrakech-Safi,Gold,paid_search,2026-06-01,9999-12-31,True
2712,C02740,Karim Benali,35-44,m,Tanger,Tanger-Tétouan-Al Hoceïma,Gold,direct,2026-06-01,9999-12-31,True
2713,C02741,Meryem Fassi,35-44,f,Safi,Marrakech-Safi,Gold,social_media,2026-06-01,9999-12-31,True
2714,C02742,Yasmine Drissi,55-64,f,Tétouan,Tanger-Tétouan-Al Hoceïma,Gold,organic,2026-06-01,9999-12-31,True
2715,C02744,Imane Idrissi,45-54,f,Fès,Fès-Meknès,Gold,email,2026-06-01,9999-12-31,True
2716,C02745,Youssef Alami,65+,m,Fès,Fès-Meknès,Gold,influencer,2026-06-01,9999-12-31,True
2717,C02750,Leila Karimi,25-34,f,Tétouan,Tanger-Tétouan-Al Hoceïma,Gold,referral,2026-06-01,9999-12-31,True
2718,C02752,Meryem Idrissi,35-44,f,Casablanca,Casablanca-Settat,Gold,referral,2026-06-01,9999-12-31,True
2719,C02755,Hassan Filali,55-64,m,Béni Mellal,Béni Mellal-Khénifra,Gold,social_media,2026-06-01,9999-12-31,True
2720,C02756,Fatima Ouali,55-64,f,Tanger,Tanger-Tétouan-Al Hoceïma,Gold,direct,2026-06-01,9999-12-31,True
2721,C02757,Soukaina Rachidi,65+,f,Marrakech,Marrakech-Safi,Gold,paid_search,2026-06-01,9999-12-31,True
2722,C02758,Hajar Tazi,<18,f,Fès,Fès-Meknès,Gold,direct,2026-06-01,9999-12-31,True
2723,C02760,Omar El Mansouri,45-54,m,Errachidia,Drâa-Tafilalet,Bronze,email,2026-06-01,9999-12-31,True
2724,C02761,Sara Gharbi,65+,f,Casablanca,Casablanca-Settat,Gold,email,2026-06-01,9999-12-31,True
2725,C02762,Aisha Tazi,65+,f,El Jadida,Casablanca-Settat,Gold,paid_search,2026-06-01,9999-12-31,True
2726,C02764,Omar Filali,65+,m,Safi,Marrakech-Safi,Gold,organic,2026-06-01,9999-12-31,True
2727,C02765,Khadija Gharbi,25-34,f,Meknès,Fès-Meknès,Gold,referral,2026-06-01,9999-12-31,True
2728,C02768,Ahmed Fassi,65+,m,Rabat,Rabat-Salé-Kénitra,Gold,referral,2026-06-01,9999-12-31,True
2729,C02769,Ayoub Hajji,65+,m,Béni Mellal,Béni Mellal-Khénifra,Gold,influencer,2026-06-01,9999-12-31,True
2730,C02770,Rachid Moussaoui,35-44,m,Kenitra,Rabat-Salé-Kénitra,Gold,referral,2026-06-01,9999-12-31,True
2731,C02772,Fatima El Mansouri,18-24,f,Tanger,Tanger-Tétouan-Al Hoceïma,Gold,direct,2026-06-01,9999-12-31,True
2732,C02774,Mohammed Lahlou,45-54,m,Fès,Fès-Meknès,Gold,paid_search,2026-06-01,9999-12-31,True
2733,C02776,Youssef Moussaoui,65+,m,Casablanca,Casablanca-Settat,Gold,direct,2026-06-01,9999-12-31,True
2734,C02777,Hajar El Mansouri,35-44,f,Safi,Marrakech-Safi,Gold,influencer,2026-06-01,9999-12-31,True
2735,C02781,Mohammed Chraibi,18-24,m,Fès,Fès-Meknès,Gold,organic,2026-06-01,9999-12-31,True
2736,C02785,Nadia Tazi,65+,f,Nador,Oriental,Gold,influencer,2026-06-01,9999-12-31,True
2737,C02786,Rachid Filali,<18,m,Kenitra,Rabat-Salé-Kénitra,Gold,organic,2026-06-01,9999-12-31,True
2738,C02787,Adil Idrissi,<18,m,Meknès,Fès-Meknès,Gold,social_media,2026-06-01,9999-12-31,True
2739,C02788,Khadija Moussaoui,25-34,f,Oujda,Oriental,Bronze,paid_search,2026-06-01,9999-12-31,True
2740,C02789,Soukaina Benali,45-54,f,Marrakech,Marrakech-Safi,Gold,direct,2026-06-01,9999-12-31,True
2741,C02790,Karim Gharbi,65+,m,Kenitra,Rabat-Salé-Kénitra,Gold,influencer,2026-06-01,9999-12-31,True
2742,C02791,Karim Senhaji,65+,m,Fès,Fès-Meknès,Gold,social_media,2026-06-01,9999-12-31,True
2743,C02793,Leila Ziani,<18,f,Béni Mellal,Béni Mellal-Khénifra,Gold,referral,2026-06-01,9999-12-31,True
2744,C02794,Rim Ouali,45-54,f,Safi,Marrakech-Safi,Gold,direct,2026-06-01,9999-12-31,True
2745,C02796,Yasmine Karimi,65+,f,Rabat,Rabat-Salé-Kénitra,Gold,email,2026-06-01,9999-12-31,True
2746,C02798,Nadia Ziani,65+,f,El Jadida,Casablanca-Settat,Gold,email,2026-06-01,9999-12-31,True
2747,C02801,Sanaa Chraibi,18-24,f,El Jadida,Casablanca-Settat,Bronze,direct,2026-06-01,9999-12-31,True
2748,C02804,Hicham Chraibi,65+,m,Béni Mellal,Béni Mellal-Khénifra,Gold,social_media,2026-06-01,9999-12-31,True
2749,C02806,Aisha Idrissi,35-44,f,Rabat,Rabat-Salé-Kénitra,Silver,organic,2026-06-01,9999-12-31,True
2750,C02810,Leila Rachidi,65+,f,Tétouan,Tanger-Tétouan-Al Hoceïma,Gold,influencer,2026-06-01,9999-12-31,True
2751,C02812,Karim Karimi,65+,m,Oujda,Oriental,Gold,direct,2026-06-01,9999-12-31,True
2752,C02816,Amine Fassi,45-54,m,Tanger,Tanger-Tétouan-Al Hoceïma,Silver,organic,2026-06-01,9999-12-31,True
2753,C02817,Soukaina Bensaid,55-64,f,Nador,Oriental,Gold,direct,2026-06-01,9999-12-31,True
2754,C02818,Fatima Ouali,55-64,f,Meknès,Fès-Meknès,Gold,email,2026-06-01,9999-12-31,True
2755,C02822,Fatima Benali,<18,f,Marrakech,Marrakech-Safi,Gold,paid_search,2026-06-01,9999-12-31,True
2756,C02823,Leila Tazi,65+,f,Béni Mellal,Béni Mellal-Khénifra,Gold,paid_search,2026-06-01,9999-12-31,True
2757,C02825,Ahmed Senhaji,25-34,m,Nador,Oriental,Gold,social_media,2026-06-01,9999-12-31,True
2758,C02827,Mohammed Senhaji,65+,m,Oujda,Oriental,Gold,direct,2026-06-01,9999-12-31,True
2759,C02828,Samir Bensaid,65+,m,Béni Mellal,Béni Mellal-Khénifra,Gold,paid_search,2026-06-01,9999-12-31,True
2760,C02830,Omar Idrissi,<18,m,Agadir,Souss-Massa,Gold,social_media,2026-06-01,9999-12-31,True
2761,C02835,Imane Rachidi,35-44,f,Kenitra,Rabat-Salé-Kénitra,Gold,organic,2026-06-01,9999-12-31,True
2762,C02836,Karim Tazi,65+,m,Tétouan,Tanger-Tétouan-Al Hoceïma,Gold,email,2026-06-01,9999-12-31,True
2763,C02837,Amine Filali,<18,m,Agadir,Souss-Massa,Gold,paid_search,2026-06-01,9999-12-31,True
2764,C02838,Soukaina Karimi,18-24,f,Marrakech,Marrakech-Safi,Gold,email,2026-06-01,9999-12-31,True
2765,C02839,Nadia Rachidi,65+,f,Nador,Oriental,Gold,email,2026-06-01,9999-12-31,True
2766,C02840,Zineb Benali,65+,f,Errachidia,Drâa-Tafilalet,Gold,organic,2026-06-01,9999-12-31,True
2767,C02843,Sanaa Jamai,<18,f,El Jadida,Casablanca-Settat,Gold,referral,2026-06-01,9999-12-31,True
2768,C02844,Yasmine Chaoui,65+,f,Casablanca,Casablanca-Settat,Silver,direct,2026-06-01,9999-12-31,True
2769,C02845,Sanaa Naciri,65+,f,Tanger,Tanger-Tétouan-Al Hoceïma,Gold,social_media,2026-06-01,9999-12-31,True
2770,C02846,Nadia Naciri,55-64,f,Casablanca,Casablanca-Settat,Gold,paid_search,2026-06-01,9999-12-31,True
2771,C02848,Yasmine Ziani,55-64,f,Kenitra,Rabat-Salé-Kénitra,Gold,influencer,2026-06-01,9999-12-31,True
2772,C02850,Youssef Lahlou,25-34,m,Casablanca,Casablanca-Settat,Gold,direct,2026-06-01,9999-12-31,True
2773,C02851,Ahmed Rachidi,25-34,m,Safi,Marrakech-Safi,Gold,direct,2026-06-01,9999-12-31,True
2774,C02853,Samir Lahlou,45-54,m,Kenitra,Rabat-Salé-Kénitra,Gold,organic,2026-06-01,9999-12-31,True
2775,C02854,Omar Fassi,65+,m,Marrakech,Marrakech-Safi,Gold,social_media,2026-06-01,9999-12-31,True
2776,C02855,Adil Karimi,<18,m,Fès,Fès-Meknès,Gold,referral,2026-06-01,9999-12-31,True
2777,C02857,Adil Gharbi,65+,m,Meknès,Fès-Meknès,Gold,social_media,2026-06-01,9999-12-31,True
2778,C02858,Imane Karimi,<18,f,Tanger,Tanger-Tétouan-Al Hoceïma,Gold,organic,2026-06-01,9999-12-31,True
